triplet_id	ac_id	A	C	D	pdb_assembly	positive_source	verified_bridge_same_assembly
SCF:0002111	AC:001814	A8IL21	A8J353	A8IS47	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002112	AC:001814	A8IL21	A8J353	A8IJ60	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002113	AC:001814	A8J353	A8IL21	A8INX1	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002114	AC:001814	A8J353	A8IL21	A8IH07	7ekq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002115	AC:001815	Q2FKZ2	Q2FKZ4	Q2FME3	7bkb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002116	AC:001816	A8MPR5	Q9SAJ3	F4KF14	8xkv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002117	AC:001816	A8MPR5	Q9SAJ3	O22993	8xkv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002118	AC:001816	Q9SAJ3	A8MPR5	F4KF14	8xkv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002119	AC:001817	A4VEB3	A4VE64	Q1HFW0	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002120	AC:001817	A4VEB3	A4VE64	W7XJB1	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002121	AC:001818	P28000	P32349	P36070	8bws-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002122	AC:001819	Q1HFX4	Q1HGH8	Q22R86	7k5b-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002123	AC:001820	P56767	Q9SY97	Q01667	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002124	AC:001820	P56767	Q9SY97	Q9SHE8	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002125	AC:001820	Q9SY97	P56767	P05310	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002126	AC:001820	Q9SY97	P56767	P56766	7wfd-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002127	AC:001821	Q1HFX4	Q1HFV9	Q1HFW2	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002128	AC:001821	Q1HFX4	Q1HFV9	W7XJB1	7k5b-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002129	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HMN0	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002130	AC:001825	A0A0G4GX86	A0A0G4FL36	A0A0G4HNB1	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002131	AC:001827	Q9H0A8	Q9Y6G5	Q86X83	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002132	AC:001827	Q9H0A8	Q9Y6G5	Q9NX08	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002133	AC:001827	Q9H0A8	Q9Y6G5	Q9UBI1	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002134	AC:001827	Q9Y6G5	Q9H0A8	Q9P000	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002135	AC:001827	Q9Y6G5	Q9H0A8	Q9GZQ3	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002136	AC:001827	Q9Y6G5	Q9H0A8	Q9UBI1	8f2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002137	AC:001828	A8J3C3	A8IJ60	A8IL21	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002138	AC:001828	A8J3C3	A8IJ60	A8INX1	7ekq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002139	AC:001830	Q9Y230	Q9Y4R8	Q9H9F9	7ole-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002140	AC:001832	P49368	Q13885	P07437	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002141	AC:001832	P49368	Q13885	P50991	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002142	AC:001832	Q13885	P49368	P48643	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002143	AC:001832	Q13885	P49368	P17987	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002144	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1K0E4	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002145	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1KN29	6l35-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002146	AC:001833	A0A2K1K0C7	A0A2K1J0L9	A0A2K1K0E4	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002147	AC:001836	E1C9L1	A0A0H2UKZ4	A0A0M3KL12	4rku-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002148	AC:001838	B6SQZ7	O65101	A0A1D6HY75	5zji-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002149	AC:001839	Q8DMA1	Q8DMR6	Q8DKF5	6tjv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002150	AC:001841	O60566	Q13042	Q9UJX2	5khu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002151	AC:001841	O60566	Q13042	Q12834	5khu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002152	AC:001841	Q13042	O60566	Q9UJX6	5khu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002153	AC:001844	A0T0V0	B8BUW3	B8C770	8zet-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002154	AC:001844	A0T0V0	B8BUW3	B8C0K4	8zet-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002155	AC:001848	P22224	P89102	P32855	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002156	AC:001848	P22224	P89102	P38261	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002157	AC:001848	P89102	P22224	P33332	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002158	AC:001848	P89102	P22224	P32855	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002159	AC:001848	P89102	P22224	P32844	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002160	AC:001851	A0A2K3CY83	A0A2K3DHV6	A8HUP3	8xks-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002161	AC:001856	P04038	Q01321	P62894	9w2z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002162	AC:001857	I7MHB1	Q22R86	Q1HFV9	7k58-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002163	AC:001857	I7MHB1	Q22R86	W7XJB1	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002164	AC:001860	Q06265	P42285	Q15477	6d6r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002165	AC:001860	Q06265	P42285	Q8TF46	6d6r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002166	AC:001860	Q06265	P42285	Q9Y450	6d6r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002167	AC:001861	P14867	P34903	P47869	9ctp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002168	AC:001861	P14867	P34903	P18507	9ctp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002169	AC:001861	P14867	P34903	P18505	9ctp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002170	AC:001861	P34903	P14867	P18507	9ctp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002171	AC:001861	P34903	P14867	P47870	9ctp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002172	AC:001867	Q980R2	Q7LXK4	Q980Q9	2pmz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002173	AC:001869	O00762	Q9UJX4	P30260	5a31-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002174	AC:001872	Q03660	Q03630	P38334	7ea3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002175	AC:001876	B7IA26	B7IA17	V5VBA5	7m4u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002176	AC:001876	B7IA26	B7IA17	A0A7U3Y815	7m4u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002177	AC:001877	F4JYR0	A8MPR5	F4KF14	8xkv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002178	AC:001877	F4JYR0	A8MPR5	Q9SAJ3	8xkv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002179	AC:001877	F4JYR0	A8MPR5	F4J3N2	8xkv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002180	AC:001879	Q9USP0	P56288	P56287	6jlz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002181	AC:001882	P36886	P69416	P10793	7ew6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002182	AC:001883	Q8U439	Q8U4N1	Q8U216	8cro-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002183	AC:001888	P26289	P26288	A0A1B1W4Z0	7wff-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002184	AC:001888	P26289	P26288	A0A1B1W4Z4	7wff-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002185	AC:001888	P26289	P26288	P56752	7wff-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002186	AC:001892	P30394	A8HPD0	A8HPH1	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002187	AC:001892	P30394	A8HPD0	A8HPE4	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002188	AC:001894	P0A7Z4	P0AGB3	A0A377D9Q8	8hkc-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002189	AC:001895	Q9UJX6	Q9UJX3	Q9UJX2	6tnt-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002190	AC:001895	Q9UJX6	Q9UJX3	Q13042	6tnt-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002191	AC:001895	Q9UJX6	Q9UJX3	P0CG48	6tnt-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002192	AC:001896	P14575	Q9P4W1	G2TRP5	8c8q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002193	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y0S4	9h90-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002194	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y4G9	9h90-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002195	AC:001900	G3MXC8	P61157	A7MB62	8tah-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002196	AC:001900	P61157	G3MXC8	Q3SYX9	8tah-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002197	AC:001901	Q9HB90	Q15382	Q7L523	9ed4-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002198	AC:001902	A0A4V8H010	A0A4V8H006	A0A4V8GZZ5	6igz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002199	AC:001903	P38550	A0A1S4D4H1	P06271	8wa1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002200	AC:001903	P38550	A0A1S4D4H1	A0A1S4CE74	8wa1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002201	AC:001905	P35718	P46678	P32349	6eu0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002202	AC:001908	O67335	O66842	O67337	7q5y-assembly4.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002203	AC:001909	Q9C567	O22993	F4J3N2	8xku-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002204	AC:001910	C3SR57	W8T6F0	C3SRY2	9sx2-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002205	AC:001911	A8HPD0	A8HPH1	A8HPD7	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002206	AC:001911	A8HPD0	A8HPH1	A8HPC6	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002207	AC:001911	A8HPD0	A8HPH1	A8HPD3	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002208	AC:001911	A8HPH1	A8HPD0	A8HPD7	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002209	AC:001911	A8HPH1	A8HPD0	A8HPC6	9v7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002210	AC:001912	P0A7W1	P0A8A8	P0A7X3	7afl-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002211	AC:001913	Q04307	P35718	P20434	7z30-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002212	AC:001914	D0CD01	D0CG36	D0CD19	6ys5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002213	AC:001915	P38786	Q12530	P28005	7c79-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002214	AC:001917	P28005	P40993	P53218	6w6v-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002215	AC:001918	E1C9L3	Q41038	Q32904	6zxs-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002216	AC:001919	A0A1D5SLI4	A0A1D5UKZ4	A0A3B6IU74	8r6f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002217	AC:001925	Q6YXQ2	A0A2K1KN29	A9RT62	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002218	AC:001926	Q83E83	Q83AX9	Q83ER3	9t0z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002219	AC:001926	Q83E83	Q83AX9	Q83ER2	9t0z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002220	AC:001930	O15318	O15160	Q9H1D9	7d59-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002221	AC:001932	Q83D76	Q83ED6	Q83ER7	9t61-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002222	AC:001932	Q83D76	Q83ED6	Q83ES5	9t61-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002223	AC:001932	Q83D76	Q83ED6	Q83ER2	9t61-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002224	AC:001934	Q9SCY3	P26288	A0A1B1W4Z4	7wff-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002225	AC:001935	P29496	P54784	P53091	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002226	AC:001935	P29496	P54784	Q08032	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002227	AC:001935	P29496	P54784	P29469	6wgg-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002228	AC:001935	P54784	P29496	P29469	6wgg-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002229	AC:001935	P54784	P29496	P24279	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002230	AC:001935	P54784	P29496	P53091	6wgg-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002231	AC:001936	G0SH10	G0S7B2	G0SED0	9ynw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002232	AC:001937	P46217	Q4JB12	P39463	7oqy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002233	AC:001938	P32481	P14741	P20459	6i7t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002234	AC:001939	Q3T084	Q3ZCI9	Q32L40	9kcf-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002235	AC:001939	Q3T084	Q3ZCI9	Q2T9X2	9kcf-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002236	AC:001939	Q3T084	Q3ZCI9	Q3MHL7	9kcf-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002237	AC:001939	Q3ZCI9	Q3T084	Q3MHL7	9kcf-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002238	AC:001939	Q3ZCI9	Q3T084	Q2T9X2	9kcf-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002239	AC:001939	Q3ZCI9	Q3T084	Q3T0K2	9kcf-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002240	AC:001941	Q9Y244	Q969U7	P25789	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002241	AC:001941	Q9Y244	Q969U7	P25787	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002242	AC:001941	Q9Y244	Q969U7	P28072	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002243	AC:001942	P9WGY5	P9WGH9	P9WGH5	6koo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002244	AC:001945	A0A2K3DHV6	A0A2K3DQ46	A0A2K3DLF7	8xks-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002245	AC:001945	A0A2K3DQ46	A0A2K3DHV6	A8HUP3	8xks-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002246	AC:001947	P09192	P12975	P14835	8am5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002247	AC:001947	P12975	P09192	Q55274	8am5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002248	AC:001951	Q96MG7	Q96MF7	Q8WV22	9lwj-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002249	AC:001952	A4GDF1	A4GDH1	Q49QE8	7aoh-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002250	AC:001953	A9SL09	A0A2K1IB10	A9RT62	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002251	AC:001953	A9SL09	A0A2K1IB10	A0A2K1IAD0	6l35-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002252	AC:001957	Q7Z4G1	Q9Y6G5	Q9P000	8f2r-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002253	AC:001957	Q7Z4G1	Q9Y6G5	Q9NX08	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002254	AC:001957	Q7Z4G1	Q9Y6G5	Q9H0A8	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002255	AC:001959	P89102	Q06245	P32855	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002256	AC:001959	P89102	Q06245	P32844	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002257	AC:001959	P89102	Q06245	P19658	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002258	AC:001959	Q06245	P89102	P32855	5yfp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002259	AC:001959	Q06245	P89102	P22224	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002260	AC:001959	Q06245	P89102	P38261	5yfp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002261	AC:001960	D0FXW7	C1K004	Q56D18	6sl5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002262	AC:001961	P0ABA6	P0ABA0	P0A6E6	8dbt-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002263	AC:001962	P17987	Q9NQP4	O60925	6nrb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002264	AC:001962	Q9NQP4	P17987	P50991	6nrb-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002265	AC:001963	P06271	A0A1S4BFK7	A0A1S4CE74	8wa1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002266	AC:001964	P50370	Q08363	P37256	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002267	AC:001964	Q08363	P50370	P18263	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002268	AC:001964	Q08363	P50370	P37256	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002269	AC:001964	Q08363	P50370	P92277	9iiu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002270	AC:001965	P01865	U5LP42	P03472	4zxb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002271	AC:001968	O60925	P50990	P17987	6nrd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002272	AC:001968	O60925	P50990	P49368	6nrd-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002273	AC:001968	P50990	O60925	O15212	6nrd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002274	AC:001969	A0A9R0IP63	A0A9R0JBX6	A0A9R0K533	8xzv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002275	AC:001969	A0A9R0IP63	A0A9R0JBX6	A0A9R0IWV5	8xzv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002276	AC:001971	S8F5W4	S8F943	S8EW95	9fi8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002277	AC:001972	I7M8B9	Q22XT1	Q22VV9	8xyp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002278	AC:001973	P05310	Q9SQL2	Q41038	3lw5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002279	AC:001973	P05310	Q9SQL2	Q32904	3lw5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002280	AC:001973	P05310	Q9SQL2	Q9SY97	3lw5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002281	AC:001974	Q32P78	Q32PE0	F2Z4H3	8qq2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002282	AC:001976	P80376	Q5SHP2	P80382	2e5l-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002283	AC:001976	P80376	Q5SHP2	Q5SLQ0	2e5l-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002284	AC:001976	P80376	Q5SHP2	P62659	2e5l-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002285	AC:001977	Q8IRE3	Q9VA95	A1Z8I0	7b6r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002286	AC:001978	Q9Y3B2	P42285	Q15477	6d6q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002287	AC:001978	Q9Y3B2	P42285	Q8TF46	6d6q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002288	AC:001978	Q9Y3B2	P42285	Q9Y450	6d6q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002289	AC:001979	Q8DJU2	Q8DJ02	Q8DL30	6nby-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002290	AC:001980	P9WPU9	P9WPV5	P9WPV1	8j0t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002291	AC:001980	P9WPV5	P9WPU9	P9WPV3	8j0t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002292	AC:001982	A0A241XG65	A0A071L394	E2RXT9	6spe-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002293	AC:001983	P0DM37	P51765	D0VWR8	7eda-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002294	AC:001983	P0DM37	P51765	D0VWR7	7eda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002295	AC:001983	P51765	P0DM37	P19054	7eda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002296	AC:001983	P51765	P0DM37	Q9F1K9	7eda-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002297	AC:001984	P07703	P32349	P36070	8bws-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002298	AC:001984	P32349	P07703	P41910	8bws-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002299	AC:001984	P32349	P07703	P32910	8bws-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002300	AC:001986	P68608	P68439	P20637	9fpy-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002301	AC:001986	P68608	P68439	P68694	9fpy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002302	AC:001986	P68608	P68439	P20979	9fpy-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002303	AC:001989	P0A3C9	Q8DKZ4	Q8DL31	6khi-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002304	AC:001995	O81098	Q9M1A8	Q9FJ98	8xmd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002305	AC:001997	P40227	Q9NQP4	Q99471	6nr9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002306	AC:001997	P40227	Q9NQP4	Q9UHV9	6nr9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002307	AC:001997	P40227	Q9NQP4	O15212	6nr9-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002308	AC:001997	Q9NQP4	P40227	P50991	6nr9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002309	AC:001998	A0A2P6TMX4	W8SY74	W8SUA3	6zzy-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002310	AC:001999	P13194	P23993	P13192	7ewk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002311	AC:001999	P23993	P13194	P36213	7ewk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002312	AC:002000	S8EQL3	S8GED8	A0A125YS93	9g9t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002313	AC:002002	A1Z8I0	Q9VA95	Q9VSY8	7b6x-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002314	AC:002003	A8IFG7	Q7DM26	Q84Y02	9se6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002315	AC:002005	P17987	Q9UHV9	O60925	6nr9-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002316	AC:002005	Q9UHV9	P17987	P40227	6nr9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002317	AC:002007	Q5JS54	P25786	O14818	8tm3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002318	AC:002007	Q5JS54	P25786	P28066	8tm3-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002319	AC:002007	Q5JS54	P25786	P25789	8tm3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002320	AC:002008	A0A063XFC1	A0A063X754	A0A063X781	9p38-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002321	AC:002008	A0A063XFC1	A0A063X754	A0A063XCH0	9p38-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002322	AC:002008	A0A063XFC1	A0A063X754	A0A063XCG5	9p38-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002323	AC:002009	P56767	P27521	Q01667	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002324	AC:002009	P56767	P27521	Q9SA56	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002325	AC:002009	P56767	P27521	Q9S7N7	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
